Frame Number,Time Stamp (ms),Buffer Index
237,9783,0
238,9824,0
239,9865,0
240,9906,0
241,9948,0
242,9989,0
243,10030,0
244,10071,0
245,10114,0
246,10154,0
247,10196,0
248,10237,0
249,10279,0
250,10319,0
251,10360,0
252,10401,0
253,10444,0
254,10484,0
255,10525,0
256,10567,0
257,10609,0
258,10650,0
259,10690,0
260,10732,0
261,10773,0
262,10815,0
263,10856,0
264,10898,0
265,10938,0
266,10982,0
267,11021,0
268,11064,0
269,11103,0
270,11147,0
271,11186,0
272,11228,0
273,11268,0
274,11311,0
275,11353,0
276,11392,0
277,11435,0
278,11475,0
279,11518,0
280,11558,0
281,11600,0
282,11641,0
283,11682,0
284,11722,0
285,11765,0
286,11806,0
287,11848,0
288,11888,0
289,11931,0
290,11971,0
291,12014,0
292,12054,0
293,12097,0
294,12136,0
295,12178,0
296,12219,0
297,12260,0
298,12301,0
299,12343,0
300,12384,0
301,12425,0
302,12466,0
303,12508,0
304,12550,0
305,12591,0
306,12632,0
307,12673,0
308,12715,0
309,12756,0
310,12797,0
311,12838,0
312,12881,0
313,12921,0
314,12964,0
315,13004,0
316,13046,0
317,13086,0
318,13129,0
319,13168,0
320,13210,0
321,13251,0
322,13293,0
323,13334,0
324,13375,0
325,13416,0
326,13457,0
327,13499,0
328,13540,0
329,13582,0
330,13622,0
331,13665,0
332,13705,0
333,13748,0
334,13787,0
335,13831,0
336,13872,0
337,13913,0
338,13953,0
339,13995,0
340,14036,0
341,14078,0
342,14118,0
343,14160,0
344,14201,0
345,14242,0
346,14284,0
347,14324,0
348,14366,0
349,14407,0
350,14449,0
351,14490,0
352,14532,0
353,14574,0
354,14615,0
355,14655,0
356,14698,0
357,14738,0
358,14780,0
359,14820,0
360,14863,0
361,14903,0
362,14945,0
363,14985,0
364,15028,0
365,15068,0
366,15111,0
367,15150,0
368,15192,0
369,15233,0
370,15274,0
371,15315,0
372,15357,0
373,15398,0
374,15439,0
375,15481,0
376,15522,0
377,15565,0
378,15606,0
379,15647,0
380,15687,0
381,15730,0
382,15769,0
383,15813,0
384,15852,0
385,15895,0
386,15935,0
387,15977,0
388,16017,0
389,16060,0
390,16101,0
391,16142,0
392,16183,0
393,16224,0
394,16267,0
395,16307,0
396,16349,0
397,16389,0
398,16432,0
399,16472,0
400,16514,0
401,16554,0
402,16599,0
403,16636,0
404,16680,0
405,16720,0
406,16762,0
407,16802,0
408,16845,0
409,16885,0
410,16928,0
411,16967,0
412,17009,0
413,17050,0
414,17091,0
415,17132,0
416,17174,0
417,17215,0
418,17257,0
419,17297,0
420,17339,0
421,17381,0
422,17423,0
423,17463,0
424,17504,0
425,17546,0
426,17587,0
427,17630,0
428,17670,0
429,17713,0
430,17752,0
431,17795,0
432,17835,0
433,17877,0
434,17918,0
435,17959,0
436,18002,0
437,18041,0
438,18083,0
439,18123,0
440,18166,0
441,18206,0
442,18249,0
443,18289,0
444,18331,0
445,18371,0
446,18414,0
447,18454,0
448,18496,0
449,18537,0
450,18580,0
451,18619,0
452,18662,0
453,18702,0
454,18744,0
455,18784,0
456,18826,0
457,18867,0
458,18909,0
459,18950,0
460,18991,0
461,19032,0
462,19075,0
463,19115,0
464,19157,0
465,19198,0
466,19239,0
467,19281,0
468,19322,0
469,19364,0
470,19404,0
471,19448,0
472,19486,0
473,19530,0
474,19569,0
475,19612,0
476,19652,0
477,19695,0
478,19734,0
479,19777,0
480,19816,0
481,19858,0
482,19899,0
483,19942,0
484,19982,0
485,20023,0
486,20066,0
487,20106,0
488,20148,0
489,20188,0
490,20231,0
491,20271,0
492,20314,0
493,20353,0
494,20396,0
495,20436,0
496,20479,0
497,20519,0
498,20562,0
499,20602,0
500,20644,0
501,20686,0
502,20726,0
503,20768,0
504,20808,0
505,20849,0
506,20890,0
507,20932,0
508,20973,0
509,21015,0
510,21056,0
511,21097,0
512,21138,0
513,21180,0
514,21221,0
515,21264,0
516,21303,0
517,21347,0
518,21386,0
519,21428,0
520,21468,0
521,21513,0
522,21551,0
523,21593,0
524,21634,0
525,21675,0
526,21716,0
527,21758,0
528,21799,0
529,21840,0
530,21881,0
531,21923,0
532,21964,0
533,22006,0
534,22047,0
535,22088,0
536,22131,0
537,22170,0
538,22214,0
539,22254,0
540,22296,0
541,22336,0
542,22378,0
543,22418,0
544,22461,0
545,22501,0
546,22542,0
547,22584,0
548,22625,0
549,22666,0
550,22708,0
551,22750,0
552,22790,0
553,22832,0
554,22873,0
555,22914,0
556,22955,0
557,22998,0
558,23038,0
559,23080,0
560,23120,0
561,23163,0
562,23203,0
563,23245,0
564,23286,0
565,23328,0
566,23369,0
567,23410,0
568,23451,0
569,23493,0
570,23534,0
571,23576,0
572,23616,0
573,23658,0
574,23698,0
575,23740,0
576,23782,0
577,23822,0
578,23866,0
579,23905,0
580,23948,0
581,23987,0
582,24030,0
583,24071,0
584,24113,0
585,24154,0
586,24195,0
587,24236,0
588,24278,0
589,24318,0
590,24361,0
591,24401,0
592,24442,0
593,24484,0
594,24525,0
595,24566,0
596,24608,0
597,24649,0
598,24690,0
599,24731,0
600,24772,0
601,24814,0
602,24855,0
603,24898,0
604,24938,0
605,24980,0
606,25020,0
607,25063,0
608,25103,0
609,25146,0
610,25185,0
611,25228,0
612,25267,0
613,25310,0
614,25352,0
615,25392,0
616,25433,0
617,25475,0
618,25515,0
619,25557,0
620,25599,0
621,25640,0
622,25681,0
623,25723,0
624,25764,0
625,25805,0
626,25847,0
627,25887,0
628,25929,0
629,25970,0
630,26013,0
631,26053,0
632,26096,0
633,26135,0
634,26178,0
635,26218,0
636,26260,0
637,26300,0
638,26343,0
639,26382,0
640,26424,0
641,26466,0
642,26506,0
643,26549,0
644,26589,0
645,26630,0
646,26672,0
647,26714,0
648,26754,0
649,26797,0
650,26837,0
651,26879,0
652,26919,0
653,26963,0
654,27003,0
655,27046,0
656,27085,0
657,27128,0
658,27167,0
659,27211,0
660,27250,0
661,27292,0
662,27333,0
663,27374,0
664,27415,0
665,27457,0
666,27500,0
667,27539,0
668,27581,0
669,27622,0
670,27664,0
671,27705,0
672,27747,0
673,27787,0
674,27831,0
675,27869,0
676,27913,0
677,27952,0
678,27994,0
679,28035,0
680,28077,0
681,28117,0
682,28160,0
683,28200,0
684,28242,0
685,28282,0
686,28324,0
687,28365,0
688,28407,0
689,28448,0
690,28489,0
691,28530,0
692,28572,0
693,28613,0
694,28654,0
695,28696,0
696,28737,0
697,28779,0
698,28819,0
699,28863,0
700,28902,0
701,28944,0
702,28986,0
703,29027,0
704,29067,0
705,29110,0
706,29150,0
707,29192,0
708,29232,0
709,29274,0
710,29317,0
711,29356,0
712,29398,0
713,29439,0
714,29480,0
715,29521,0
716,29563,0
717,29604,0
718,29647,0
719,29686,0
720,29731,0
721,29769,0
722,29812,0
723,29851,0
724,29895,0
725,29934,0
726,29976,0
727,30017,0
728,30060,0
729,30100,0
730,30141,0
731,30182,0
732,30223,0
733,30264,0
734,30306,0
735,30347,0
736,30389,0
737,30430,0
738,30471,0
739,30513,0
740,30554,0
741,30596,0
742,30636,0
743,30679,0
744,30719,0
745,30762,0
746,30802,0
747,30844,0
748,30884,0
749,30928,0
750,30967,0
751,31010,0
752,31049,0
753,31092,0
754,31132,0
755,31173,0
756,31215,0
757,31256,0
758,31297,0
759,31339,0
760,31380,0
761,31421,0
762,31465,0
763,31504,0
764,31545,0
765,31586,0
766,31629,0
767,31669,0
768,31711,0
769,31751,0
770,31795,0
771,31835,0
772,31876,0
773,31917,0
774,31959,0
775,31999,0
776,32040,0
777,32082,0
778,32124,0
779,32164,0
780,32206,0
781,32247,0
782,32288,0
783,32331,0
784,32371,0
785,32413,0
786,32453,0
787,32495,0
788,32536,0
789,32578,0
790,32618,0
791,32662,0
792,32701,0
793,32745,0
794,32784,0
795,32828,0
796,32867,0
797,32910,0
798,32949,0
799,32991,0
800,33031,0
801,33073,0
802,33114,0
803,33156,0
804,33198,0
805,33238,0
806,33279,0
807,33321,0
808,33362,0
809,33403,0
810,33445,0
811,33486,0
812,33528,0
813,33568,0
814,33611,0
815,33651,0
816,33694,0
817,33734,0
818,33776,0
819,33816,0
820,33859,0
821,33899,0
822,33941,0
823,33981,0
824,34023,0
825,34064,0
826,34105,0
827,34147,0
828,34189,0
829,34230,0
830,34270,0
831,34315,0
832,34353,0
833,34395,0
834,34435,0
835,34479,0
836,34518,0
837,34562,0
838,34601,0
839,34643,0
840,34684,0
841,34726,0
842,34767,0
843,34807,0
844,34848,0
845,34890,0
846,34932,0
847,34972,0
848,35014,0
849,35055,0
850,35096,0
851,35137,0
852,35180,0
853,35222,0
854,35262,0
855,35303,0
856,35346,0
857,35386,0
858,35429,0
859,35467,0
860,35511,0
861,35551,0
862,35593,0
863,35634,0
864,35676,0
865,35716,0
866,35757,0
867,35798,0
868,35840,0
869,35881,0
870,35922,0
871,35965,0
872,36005,0
873,36046,0
874,36087,0
875,36129,0
876,36170,0
877,36214,0
878,36253,0
879,36295,0
880,36335,0
881,36378,0
882,36418,0
883,36461,0
884,36501,0
885,36543,0
886,36584,0
887,36626,0
888,36666,0
889,36707,0
890,36749,0
891,36790,0
892,36830,0
893,36872,0
894,36913,0
895,36955,0
896,36997,0
897,37037,0
898,37079,0
899,37120,0
900,37161,0
901,37202,0
902,37245,0
903,37285,0
904,37327,0
905,37368,0
906,37410,0
907,37450,0
908,37493,0
909,37533,0
910,37575,0
911,37615,0
912,37657,0
913,37698,0
914,37741,0
915,37781,0
916,37822,0
917,37863,0
918,37904,0
919,37946,0
920,37987,0
921,38028,0
922,38070,0
923,38111,0
924,38152,0
925,38195,0
926,38235,0
927,38278,0
928,38317,0
929,38361,0
930,38400,0
931,38443,0
932,38483,0
933,38526,0
934,38565,0
935,38608,0
936,38647,0
937,38688,0
938,38731,0
939,38771,0
940,38813,0
941,38854,0
942,38896,0
943,38936,0
944,38979,0
945,39019,0
946,39063,0
947,39102,0
948,39145,0
949,39184,0
950,39227,0
951,39267,0
952,39310,0
953,39349,0
954,39393,0
955,39432,0
956,39474,0
957,39516,0
958,39557,0
959,39598,0
960,39639,0
961,39682,0
962,39721,0
963,39763,0
964,39804,0
965,39846,0
966,39886,0
967,39928,0
968,39969,0
969,40010,0
970,40052,0
971,40094,0
972,40135,0
973,40177,0
974,40217,0
975,40260,0
976,40299,0
977,40344,0
978,40384,0
979,40425,0
980,40465,0
981,40507,0
982,40547,0
983,40589,0
984,40630,0
985,40671,0
986,40713,0
987,40754,0
988,40796,0
989,40837,0
990,40878,0
991,40919,0
992,40962,0
993,41001,0
994,41046,0
995,41084,0
996,41128,0
997,41167,0
998,41210,0
999,41250,0
1000,41294,0
1001,41332,0
1002,41374,0
1003,41415,0
1004,41457,0
1005,41498,0
1006,41539,0
1007,41580,0
1008,41621,0
1009,41664,0
1010,41704,0
1011,41745,0
1012,41787,0
1013,41829,0
1014,41871,0
1015,41910,0
1016,41951,0
1017,41994,0
1018,42034,0
1019,42077,0
1020,42117,0
1021,42159,0
1022,42199,0
1023,42242,0
1024,42282,0
1025,42324,0
1026,42365,0
1027,42406,0
1028,42446,0
1029,42488,0
1030,42529,0
1031,42571,0
1032,42614,0
1033,42654,0
1034,42695,0
1035,42738,0
1036,42778,0
1037,42818,0
1038,42860,0
1039,42901,0
1040,42943,0
1041,42984,0
1042,43027,0
1043,43067,0
1044,43110,0
1045,43149,0
1046,43192,0
1047,43232,0
1048,43273,0
1049,43314,0
1050,43355,0
1051,43397,0
1052,43438,0
1053,43481,0
1054,43521,0
1055,43563,0
1056,43603,0
1057,43645,0
1058,43686,0
1059,43727,0
1060,43769,0
1061,43811,0
1062,43851,0
1063,43893,0
1064,43933,0
1065,43976,0
1066,44016,0
1067,44059,0
1068,44101,0
1069,44142,0
1070,44182,0
1071,44223,0
1072,44264,0
1073,44306,0
1074,44346,0
1075,44388,0
1076,44429,0
1077,44470,0
1078,44512,0
1079,44554,0
1080,44594,0
1081,44636,0
1082,44678,0
1083,44718,0
1084,44761,0
1085,44800,0
1086,44844,0
1087,44884,0
1088,44926,0
1089,44965,0
1090,45009,0
1091,45049,0
1092,45092,0
1093,45131,0
1094,45173,0
1095,45214,0
1096,45256,0
1097,45297,0
1098,45338,0
1099,45380,0
1100,45420,0
1101,45462,0
1102,45502,0
1103,45544,0
1104,45586,0
1105,45628,0
1106,45667,0
1107,45711,0
1108,45751,0
1109,45794,0
1110,45833,0
1111,45876,0
1112,45916,0
1113,45959,0
1114,45999,0
1115,46041,0
1116,46081,0
1117,46123,0
1118,46164,0
1119,46205,0
1120,46247,0
1121,46288,0
1122,46329,0
1123,46370,0
1124,46411,0
1125,46453,0
1126,46495,0
1127,46536,0
1128,46578,0
1129,46618,0
1130,46660,0
1131,46701,0
1132,46743,0
1133,46783,0
1134,46825,0
1135,46866,0
1136,46909,0
1137,46948,0
1138,46991,0
1139,47031,0
1140,47073,0
1141,47113,0
1142,47156,0
1143,47197,0
1144,47238,0
1145,47279,0
1146,47320,0
1147,47361,0
1148,47402,0
1149,47444,0
1150,47484,0
1151,47527,0
1152,47568,0
1153,47611,0
1154,47650,0
1155,47693,0
1156,47733,0
1157,47776,0
1158,47815,0
1159,47858,0
1160,47899,0
1161,47941,0
1162,47981,0
1163,48022,0
1164,48063,0
1165,48104,0
1166,48145,0
1167,48187,0
1168,48229,0
1169,48269,0
1170,48312,0
1171,48352,0
1172,48394,0
1173,48435,0
1174,48477,0
1175,48518,0
1176,48559,0
1177,48600,0
1178,48643,0
1179,48683,0
1180,48726,0
1181,48765,0
1182,48808,0
1183,48848,0
1184,48890,0
1185,48930,0
1186,48972,0
1187,49013,0
1188,49054,0
1189,49095,0
1190,49137,0
1191,49179,0
1192,49219,0
1193,49261,0
1194,49302,0
1195,49344,0
1196,49385,0
1197,49426,0
1198,49467,0
1199,49510,0
1200,49551,0
1201,49593,0
1202,49633,0
1203,49675,0
1204,49715,0
1205,49758,0
1206,49798,0
1207,49840,0
1208,49880,0
1209,49923,0
1210,49964,0
1211,50004,0
1212,50046,0
1213,50086,0
1214,50129,0
1215,50169,0
1216,50211,0
1217,50252,0
1218,50293,0
1219,50335,0
1220,50377,0
1221,50417,0
1222,50460,0
1223,50500,0
1224,50542,0
1225,50582,0
1226,50626,0
1227,50665,0
1228,50707,0
1229,50748,0
1230,50790,0
1231,50830,0
1232,50871,0
1233,50912,0
1234,50954,0
1235,50995,0
1236,51036,0
1237,51078,0
1238,51119,0
1239,51160,0
1240,51202,0
1241,51243,0
1242,51284,0
1243,51327,0
1244,51367,0
1245,51409,0
1246,51449,0
1247,51492,0
1248,51532,0
1249,51575,0
1250,51615,0
1251,51660,0
1252,51697,0
1253,51739,0
1254,51780,0
1255,51822,0
1256,51862,0
1257,51905,0
1258,51945,0
1259,51987,0
1260,52028,0
1261,52069,0
1262,52111,0
1263,52151,0
1264,52194,0
1265,52234,0
1266,52277,0
1267,52317,0
1268,52359,0
1269,52399,0
1270,52442,0
1271,52482,0
1272,52525,0
1273,52564,0
1274,52607,0
1275,52647,0
1276,52690,0
1277,52729,0
1278,52772,0
1279,52812,0
1280,52853,0
1281,52896,0
1282,52936,0
1283,52978,0
1284,53019,0
1285,53060,0
1286,53101,0
1287,53143,0
1288,53183,0
1289,53226,0
1290,53267,0
1291,53309,0
1292,53349,0
1293,53392,0
1294,53432,0
1295,53474,0
1296,53515,0
1297,53557,0
1298,53596,0
1299,53639,0
1300,53680,0
1301,53723,0
1302,53763,0
1303,53803,0
1304,53845,0
1305,53887,0
1306,53928,0
1307,53968,0
1308,54011,0
1309,54051,0
1310,54093,0
1311,54133,0
1312,54177,0
1313,54216,0
1314,54259,0
1315,54299,0
1316,54341,0
1317,54382,0
1318,54425,0
1319,54464,0
1320,54506,0
1321,54547,0
1322,54589,0
1323,54630,0
1324,54671,0
1325,54712,0
1326,54753,0
1327,54796,0
1328,54836,0
1329,54877,0
1330,54918,0
1331,54960,0
1332,55001,0
1333,55044,0
1334,55083,0
1335,55126,0
1336,55166,0
1337,55209,0
1338,55248,0
1339,55292,0
1340,55331,0
1341,55374,0
1342,55413,0
1343,55457,0
1344,55497,0
1345,55538,0
1346,55579,0
1347,55621,0
1348,55662,0
1349,55704,0
1350,55745,0
1351,55786,0
1352,55827,0
1353,55871,0
1354,55910,0
1355,55951,0
1356,55992,0
1357,56033,0
1358,56076,0
1359,56116,0
1360,56159,0
1361,56198,0
1362,56242,0
1363,56281,0
1364,56323,0
1365,56363,0
1366,56406,0
1367,56446,0
1368,56487,0
1369,56529,0
1370,56571,0
1371,56611,0
1372,56653,0
1373,56694,0
1374,56736,0
1375,56777,0
1376,56819,0
1377,56860,0
1378,56901,0
1379,56942,0
1380,56983,0
1381,57025,0
1382,57065,0
1383,57108,0
1384,57149,0
1385,57191,0
1386,57231,0
1387,57273,0
1388,57314,0
1389,57356,0
1390,57396,0
1391,57438,0
1392,57479,0
1393,57520,0
1394,57561,0
1395,57603,0
1396,57645,0
1397,57686,0
1398,57727,0
1399,57768,0
1400,57812,0
1401,57851,0
1402,57892,0
1403,57933,0
1404,57976,0
1405,58016,0
1406,58058,0
1407,58098,0
1408,58141,0
1409,58181,0
1410,58224,0
1411,58263,0
1412,58306,0
1413,58346,0
1414,58389,0
1415,58429,0
1416,58470,0
1417,58511,0
1418,58553,0
1419,58593,0
1420,58635,0
1421,58676,0
1422,58717,0
1423,58759,0
1424,58800,0
1425,58842,0
1426,58883,0
1427,58925,0
1428,58966,0
1429,59008,0
1430,59048,0
1431,59091,0
1432,59130,0
1433,59172,0
1434,59213,0
1435,59256,0
1436,59296,0
1437,59337,0
1438,59378,0
1439,59419,0
1440,59460,0
1441,59502,0
1442,59544,0
1443,59585,0
1444,59627,0
1445,59667,0
1446,59709,0
1447,59750,0
1448,59791,0
1449,59832,0
1450,59875,0
1451,59915,0
1452,59957,0
1453,59997,0
1454,60042,0
1455,60080,0
1456,60123,0
1457,60163,0
1458,60204,0
1459,60246,0
1460,60287,0
1461,60328,0
1462,60369,0
1463,60411,0
1464,60452,0
1465,60493,0
1466,60534,0
1467,60576,0
1468,60618,0
1469,60659,0
1470,60701,0
1471,60742,0
1472,60783,0
1473,60824,0
1474,60865,0
1475,60908,0
1476,60948,0
1477,60991,0
1478,61030,0
1479,61074,0
1480,61113,0
1481,61155,0
1482,61196,0
1483,61238,0
1484,61278,0
1485,61319,0
1486,61360,0
1487,61402,0
1488,61444,0
1489,61485,0
1490,61526,0
1491,61567,0
1492,61609,0
1493,61649,0
1494,61692,0
1495,61732,0
1496,61775,0
1497,61816,0
1498,61857,0
1499,61897,0
1500,61941,0
1501,61980,0
1502,62023,0
1503,62062,0
1504,62104,0
1505,62148,0
1506,62187,0
1507,62228,0
1508,62269,0
1509,62311,0
1510,62352,0
1511,62392,0
1512,62434,0
1513,62476,0
1514,62516,0
1515,62559,0
1516,62599,0
1517,62642,0
1518,62683,0
1519,62724,0
1520,62765,0
1521,62807,0
1522,62847,0
1523,62891,0
1524,62930,0
1525,62973,0
1526,63013,0
1527,63056,0
1528,63095,0
1529,63136,0
1530,63181,0
1531,63219,0
1532,63260,0
1533,63301,0
1534,63343,0
1535,63384,0
1536,63425,0
1537,63467,0
1538,63508,0
1539,63549,0
1540,63591,0
1541,63632,0
1542,63674,0
1543,63714,0
1544,63757,0
1545,63796,0
1546,63840,0
1547,63880,0
1548,63923,0
1549,63962,0
1550,64003,0
1551,64045,0
1552,64087,0
1553,64128,0
1554,64168,0
1555,64211,0
1556,64251,0
1557,64293,0
1558,64333,0
1559,64376,0
1560,64416,0
1561,64458,0
1562,64499,0
1563,64541,0
1564,64582,0
1565,64625,0
1566,64664,0
1567,64707,0
1568,64747,0
1569,64789,0
1570,64830,0
1571,64873,0
1572,64912,0
1573,64954,0
1574,64994,0
1575,65036,0
1576,65077,0
1577,65118,0
1578,65160,0
1579,65201,0
1580,65243,0
1581,65284,0
1582,65325,0
1583,65366,0
1584,65407,0
1585,65449,0
1586,65491,0
1587,65531,0
1588,65574,0
1589,65614,0
1590,65657,0
1591,65697,0
1592,65740,0
1593,65779,0
1594,65822,0
1595,65862,0
1596,65904,0
1597,65946,0
1598,65986,0
1599,66027,0
1600,66068,0
1601,66110,0
1602,66151,0
1603,66192,0
1604,66233,0
1605,66275,0
1606,66316,0
1607,66358,0
1608,66398,0
1609,66442,0
1610,66481,0
1611,66523,0
1612,66563,0
1613,66607,0
1614,66647,0
1615,66689,0
1616,66729,0
1617,66771,0
1618,66812,0
1619,66854,0
1620,66894,0
1621,66935,0
1622,66977,0
1623,67018,0
1624,67059,0
1625,67100,0
1626,67144,0
1627,67183,0
1628,67225,0
1629,67268,0
1630,67308,0
1631,67348,0
1632,67391,0
1633,67431,0
1634,67474,0
1635,67514,0
1636,67557,0
1637,67596,0
1638,67640,0
1639,67678,0
1640,67722,0
1641,67761,0
1642,67803,0
1643,67843,0
1644,67886,0
1645,67927,0
1646,67968,0
1647,68009,0
1648,68051,0
1649,68092,0
1650,68133,0
1651,68174,0
1652,68215,0
1653,68259,0
1654,68299,0
1655,68340,0
1656,68381,0
1657,68424,0
1658,68463,0
1659,68505,0
1660,68546,0
1661,68588,0
1662,68628,0
1663,68670,0
1664,68711,0
1665,68753,0
1666,68793,0
1667,68835,0
1668,68877,0
1669,68918,0
1670,68959,0
1671,69000,0
1672,69042,0
1673,69083,0
1674,69125,0
1675,69165,0
1676,69208,0
1677,69248,0
1678,69290,0
1679,69330,0
1680,69373,0
1681,69414,0
1682,69456,0
1683,69496,0
1684,69539,0
1685,69578,0
1686,69621,0
1687,69661,0
1688,69702,0
1689,69743,0
1690,69785,0
1691,69826,0
1692,69868,0
1693,69909,0
1694,69950,0
1695,69991,0
1696,70034,0
1697,70075,0
1698,70115,0
1699,70158,0
1700,70198,0
1701,70240,0
1702,70280,0
1703,70323,0
1704,70363,0
1705,70406,0
1706,70446,0
1707,70488,0
1708,70528,0
1709,70571,0
1710,70610,0
1711,70652,0
1712,70694,0
1713,70734,0
1714,70779,0
1715,70817,0
1716,70858,0
1717,70900,0
1718,70941,0
1719,70982,0
1720,71025,0
1721,71065,0
1722,71107,0
1723,71148,0
1724,71192,0
1725,71230,0
1726,71273,0
1727,71312,0
1728,71356,0
1729,71395,0
1730,71438,0
1731,71478,0
1732,71520,0
1733,71561,0
1734,71602,0
1735,71643,0
1736,71684,0
1737,71725,0
1738,71767,0
1739,71808,0
1740,71849,0
1741,71891,0
1742,71932,0
1743,71974,0
1744,72015,0
1745,72056,0
1746,72097,0
1747,72139,0
1748,72181,0
1749,72223,0
1750,72262,0
1751,72306,0
1752,72346,0
1753,72388,0
1754,72428,0
1755,72470,0
1756,72511,0
1757,72553,0
1758,72593,0
1759,72634,0
1760,72676,0
1761,72719,0
1762,72759,0
1763,72799,0
1764,72842,0
1765,72882,0
1766,72924,0
1767,72965,0
1768,73007,0
1769,73047,0
1770,73090,0
1771,73130,0
1772,73173,0
1773,73213,0
1774,73255,0
1775,73296,0
1776,73338,0
1777,73377,0
1778,73420,0
1779,73460,0
1780,73502,0
1781,73543,0
1782,73585,0
1783,73626,0
1784,73666,0
1785,73707,0
1786,73749,0
1787,73791,0
1788,73832,0
1789,73873,0
1790,73915,0
1791,73956,0
1792,73997,0
1793,74040,0
1794,74079,0
1795,74123,0
1796,74162,0
1797,74205,0
1798,74245,0
1799,74288,0
1800,74328,0
1801,74369,0
1802,74411,0
1803,74452,0
1804,74492,0
1805,74533,0
1806,74576,0
1807,74617,0
1808,74658,0
1809,74699,0
1810,74741,0
1811,74781,0
1812,74823,0
1813,74864,0
1814,74906,0
1815,74947,0
1816,74990,0
1817,75030,0
1818,75073,0
1819,75112,0
1820,75155,0
1821,75195,0
1822,75237,0
1823,75279,0
1824,75319,0
1825,75359,0
1826,75401,0
1827,75442,0
1828,75484,0
1829,75526,0
1830,75566,0
1831,75609,0
1832,75649,0
1833,75691,0
1834,75731,0
1835,75773,0
1836,75814,0
1837,75857,0
1838,75897,0
1839,75939,0
1840,75979,0
1841,76022,0
1842,76062,0
1843,76105,0
1844,76145,0
1845,76187,0
1846,76228,0
1847,76269,0
1848,76310,0
1849,76351,0
1850,76392,0
1851,76434,0
1852,76475,0
1853,76518,0
1854,76558,0
1855,76599,0
1856,76641,0
1857,76681,0
1858,76723,0
1859,76764,0
1860,76807,0
1861,76846,0
1862,76889,0
1863,76928,0
1864,76972,0
1865,77012,0
1866,77055,0
1867,77094,0
1868,77137,0
1869,77177,0
1870,77219,0
1871,77259,0
