Frame Number,Time Stamp (ms),Buffer Index
0,-8,0
1,27,0
2,59,0
3,92,0
4,126,0
5,160,0
6,192,0
7,227,0
8,259,0
9,293,0
10,328,0
11,360,0
12,394,0
13,429,0
14,461,0
15,494,0
16,528,0
17,562,0
18,596,0
19,630,0
20,662,0
21,697,0
22,731,0
23,764,0
24,798,0
25,831,0
26,864,0
27,900,0
28,932,0
29,965,0
30,1000,0
31,1034,0
32,1067,0
33,1103,0
34,1138,0
35,1169,0
36,1203,0
37,1234,0
38,1269,0
39,1302,0
40,1336,0
41,1369,0
42,1403,0
43,1437,0
44,1471,0
45,1503,0
46,1538,0
47,1571,0
48,1604,0
49,1638,0
50,1671,0
51,1705,0
52,1738,0
53,1772,0
54,1805,0
55,1838,0
56,1872,0
57,1905,0
58,1939,0
59,1973,0
60,2006,0
61,2040,0
62,2073,0
63,2108,0
64,2141,0
65,2175,0
66,2207,0
67,2241,0
68,2274,0
69,2308,0
70,2342,0
71,2376,0
72,2409,0
73,2442,0
74,2477,0
75,2510,0
76,2543,0
77,2576,0
78,2609,0
79,2643,0
80,2678,0
81,2711,0
82,2745,0
83,2779,0
84,2812,0
85,2846,0
86,2880,0
87,2912,0
88,2947,0
89,2981,0
90,3013,0
91,3048,0
92,3081,0
93,3114,0
94,3149,0
95,3183,0
96,3215,0
97,3251,0
98,3282,0
99,3316,0
100,3351,0
101,3383,0
102,3418,0
103,3452,0
104,3484,0
105,3517,0
106,3552,0
107,3585,0
108,3619,0
109,3652,0
110,3685,0
111,3719,0
112,3754,0
113,3787,0
114,3820,0
115,3854,0
116,3887,0
117,3921,0
118,3956,0
119,3988,0
120,4021,0
121,4055,0
122,4087,0
123,4122,0
124,4157,0
125,4190,0
126,4222,0
127,4255,0
128,4290,0
129,4324,0
130,4356,0
131,4391,0
132,4423,0
133,4457,0
134,4492,0
135,4524,0
136,4557,0
137,4591,0
138,4625,0
139,4658,0
140,4692,0
141,4726,0
142,4759,0
143,4792,0
144,4826,0
145,4860,0
146,4893,0
147,4928,0
148,4961,0
149,4995,0
150,5028,0
151,5061,0
152,5095,0
153,5130,0
154,5162,0
155,5196,0
156,5231,0
157,5263,0
158,5297,0
159,5331,0
160,5363,0
161,5399,0
162,5431,0
163,5464,0
164,5500,0
165,5532,0
166,5565,0
167,5600,0
168,5633,0
169,5666,0
170,5702,0
171,5733,0
172,5768,0
173,5801,0
174,5834,0
175,5868,0
176,5902,0
177,5935,0
178,5969,0
179,6003,0
180,6036,0
181,6070,0
182,6104,0
183,6137,0
184,6170,0
185,6204,0
186,6239,0
187,6271,0
188,6305,0
189,6337,0
190,6372,0
191,6405,0
192,6439,0
193,6471,0
194,6504,0
195,6539,0
196,6571,0
197,6606,0
198,6639,0
199,6673,0
200,6706,0
201,6740,0
202,6773,0
203,6807,0
204,6841,0
205,6875,0
206,6908,0
207,6941,0
208,6976,0
209,7008,0
210,7041,0
211,7076,0
212,7109,0
213,7143,0
214,7177,0
215,7210,0
216,7244,0
217,7278,0
218,7310,0
219,7345,0
220,7378,0
221,7411,0
222,7446,0
223,7479,0
224,7512,0
225,7547,0
226,7579,0
227,7612,0
228,7647,0
229,7680,0
230,7714,0
231,7749,0
232,7781,0
233,7815,0
234,7850,0
235,7882,0
236,7916,0
237,7949,0
238,7983,0
239,8018,0
240,8050,0
241,8084,0
242,8116,0
243,8151,0
244,8185,0
245,8218,0
246,8252,0
247,8287,0
248,8319,0
249,8352,0
250,8386,0
251,8420,0
252,8453,0
253,8487,0
254,8520,0
255,8554,0
256,8587,0
257,8621,0
258,8654,0
259,8688,0
260,8721,0
261,8754,0
262,8789,0
263,8822,0
264,8854,0
265,8889,0
266,8922,0
267,8955,0
268,8990,0
269,9023,0
270,9056,0
271,9089,0
272,9124,0
273,9156,0
274,9191,0
275,9225,0
276,9258,0
277,9291,0
278,9326,0
279,9359,0
280,9392,0
281,9427,0
282,9459,0
283,9494,0
284,9528,0
285,9560,0
286,9595,0
287,9628,0
288,9660,0
289,9695,0
290,9729,0
291,9761,0
292,9796,0
293,9828,0
294,9862,0
295,9897,0
296,9930,0
297,9962,0
298,9998,0
299,10030,0
300,10065,0
301,10099,0
302,10131,0
303,10165,0
304,10200,0
305,10232,0
306,10266,0
307,10300,0
308,10335,0
309,10367,0
310,10400,0
311,10435,0
312,10468,0
313,10502,0
314,10536,0
315,10569,0
316,10603,0
317,10636,0
318,10670,0
319,10703,0
320,10737,0
321,10771,0
322,10803,0
323,10837,0
324,10871,0
325,10904,0
326,10938,0
327,10971,0
328,11005,0
329,11038,0
330,11071,0
331,11104,0
332,11139,0
333,11173,0
334,11205,0
335,11239,0
336,11273,0
337,11305,0
338,11339,0
339,11374,0
340,11406,0
341,11439,0
342,11474,0
343,11508,0
344,11540,0
345,11575,0
346,11608,0
347,11642,0
348,11676,0
349,11708,0
350,11744,0
351,11777,0
352,11810,0
353,11844,0
354,11877,0
355,11909,0
356,11944,0
357,11977,0
358,12011,0
359,12046,0
360,12079,0
361,12112,0
362,12146,0
363,12179,0
364,12213,0
365,12246,0
366,12279,0
367,12313,0
368,12348,0
369,12384,0
370,12414,0
371,12449,0
372,12483,0
373,12515,0
374,12549,0
375,12585,0
376,12616,0
377,12650,0
378,12684,0
379,12718,0
380,12751,0
381,12785,0
382,12818,0
383,12851,0
384,12885,0
385,12920,0
386,12953,0
387,12986,0
388,13019,0
389,13053,0
390,13086,0
391,13120,0
392,13153,0
393,13188,0
394,13220,0
395,13253,0
396,13287,0
397,13321,0
398,13354,0
399,13389,0
400,13422,0
401,13454,0
402,13488,0
403,13523,0
404,13554,0
405,13588,0
406,13624,0
407,13655,0
408,13689,0
409,13724,0
410,13756,0
411,13791,0
412,13824,0
413,13857,0
414,13892,0
415,13925,0
416,13958,0
417,13992,0
418,14026,0
419,14058,0
420,14093,0
421,14126,0
422,14160,0
423,14194,0
424,14226,0
425,14260,0
426,14295,0
427,14328,0
428,14361,0
429,14396,0
430,14428,0
431,14462,0
432,14497,0
433,14529,0
434,14562,0
435,14597,0
436,14630,0
437,14663,0
438,14697,0
439,14733,0
440,14765,0
441,14799,0
442,14833,0
443,14866,0
444,14899,0
445,14934,0
446,14966,0
447,15000,0
448,15034,0
449,15067,0
450,15101,0
451,15135,0
452,15168,0
453,15202,0
454,15236,0
455,15269,0
456,15303,0
457,15336,0
458,15370,0
459,15403,0
460,15438,0
461,15469,0
462,15504,0
463,15537,0
464,15572,0
465,15604,0
466,15641,0
467,15671,0
468,15705,0
469,15738,0
470,15771,0
471,15807,0
472,15838,0
473,15873,0
474,15905,0
475,15939,0
476,15974,0
477,16005,0
478,16041,0
479,16074,0
480,16106,0
481,16141,0
482,16175,0
483,16208,0
484,16242,0
485,16274,0
486,16310,0
487,16343,0
488,16376,0
489,16409,0
490,16443,0
491,16477,0
492,16510,0
493,16544,0
494,16577,0
495,16610,0
496,16645,0
497,16677,0
498,16711,0
499,16745,0
500,16780,0
501,16812,0
502,16846,0
503,16881,0
504,16913,0
505,16948,0
506,16982,0
507,17014,0
508,17048,0
509,17083,0
510,17115,0
511,17149,0
512,17184,0
513,17217,0
514,17250,0
515,17283,0
516,17317,0
517,17350,0
518,17384,0
519,17417,0
520,17452,0
521,17485,0
522,17518,0
523,17552,0
524,17585,0
525,17618,0
526,17652,0
527,17686,0
528,17719,0
529,17753,0
530,17786,0
531,17820,0
532,17853,0
533,17886,0
534,17921,0
535,17954,0
536,17987,0
537,18022,0
538,18055,0
539,18089,0
540,18123,0
541,18155,0
542,18189,0
543,18223,0
544,18255,0
545,18290,0
546,18323,0
547,18356,0
548,18391,0
549,18423,0
550,18458,0
551,18491,0
552,18523,0
553,18558,0
554,18591,0
555,18625,0
556,18658,0
557,18693,0
558,18726,0
559,18759,0
560,18794,0
561,18827,0
562,18861,0
563,18893,0
564,18928,0
565,18960,0
566,18994,0
567,19029,0
568,19062,0
569,19095,0
570,19130,0
571,19164,0
572,19196,0
573,19232,0
574,19263,0
575,19297,0
576,19332,0
577,19365,0
578,19399,0
579,19433,0
580,19466,0
581,19499,0
582,19533,0
583,19566,0
584,19600,0
585,19633,0
586,19667,0
587,19701,0
588,19734,0
589,19768,0
590,19802,0
591,19835,0
592,19868,0
593,19902,0
594,19936,0
595,19969,0
596,20003,0
597,20036,0
598,20069,0
599,20104,0
600,20137,0
601,20170,0
602,20204,0
603,20238,0
604,20271,0
605,20305,0
606,20338,0
607,20371,0
608,20404,0
609,20439,0
610,20473,0
611,20505,0
612,20539,0
613,20572,0
614,20606,0
615,20640,0
616,20672,0
617,20706,0
618,20741,0
619,20773,0
620,20807,0
621,20841,0
622,20874,0
623,20908,0
624,20942,0
625,20976,0
626,21010,0
627,21042,0
628,21076,0
629,21109,0
630,21143,0
631,21177,0
632,21211,0
633,21244,0
634,21279,0
635,21312,0
636,21344,0
637,21380,0
638,21411,0
639,21446,0
640,21481,0
641,21513,0
642,21547,0
643,21583,0
644,21614,0
645,21647,0
646,21682,0
647,21715,0
648,21748,0
649,21783,0
650,21816,0
651,21850,0
652,21883,0
653,21917,0
654,21950,0
655,21983,0
656,22018,0
657,22051,0
658,22085,0
659,22118,0
660,22152,0
661,22185,0
662,22219,0
663,22252,0
664,22286,0
665,22319,0
666,22352,0
667,22385,0
668,22419,0
669,22453,0
670,22487,0
671,22520,0
672,22552,0
673,22588,0
674,22620,0
675,22654,0
676,22689,0
677,22721,0
678,22754,0
679,22790,0
680,22821,0
681,22856,0
682,22890,0
683,22922,0
684,22956,0
685,22990,0
686,23023,0
687,23057,0
688,23090,0
689,23125,0
690,23157,0
691,23191,0
692,23225,0
693,23258,0
694,23292,0
695,23326,0
696,23360,0
697,23392,0
698,23427,0
699,23460,0
700,23493,0
701,23528,0
702,23561,0
703,23594,0
704,23629,0
705,23661,0
706,23694,0
707,23729,0
708,23761,0
709,23796,0
710,23831,0
711,23864,0
712,23897,0
713,23931,0
714,23963,0
715,23997,0
716,24031,0
717,24068,0
718,24098,0
719,24132,0
720,24167,0
721,24200,0
722,24233,0
723,24267,0
724,24300,0
725,24335,0
726,24368,0
727,24401,0
728,24435,0
729,24468,0
730,24502,0
731,24537,0
732,24568,0
733,24602,0
734,24635,0
735,24668,0
736,24702,0
737,24736,0
738,24769,0
739,24807,0
740,24837,0
741,24870,0
742,24902,0
743,24938,0
744,24971,0
745,25004,0
746,25038,0
747,25070,0
748,25104,0
749,25139,0
750,25172,0
751,25205,0
752,25240,0
753,25274,0
754,25305,0
755,25341,0
756,25374,0
757,25407,0
758,25440,0
759,25475,0
760,25508,0
761,25540,0
762,25575,0
763,25608,0
764,25642,0
765,25677,0
766,25709,0
767,25742,0
768,25777,0
769,25810,0
770,25845,0
771,25878,0
772,25911,0
773,25944,0
774,25979,0
775,26012,0
776,26046,0
777,26079,0
778,26113,0
779,26146,0
780,26181,0
781,26215,0
782,26247,0
783,26281,0
784,26316,0
785,26349,0
786,26382,0
787,26417,0
788,26449,0
789,26483,0
790,26517,0
791,26550,0
792,26585,0
793,26617,0
794,26650,0
795,26684,0
796,26718,0
797,26752,0
798,26784,0
799,26818,0
800,26852,0
801,26885,0
802,26919,0
803,26953,0
804,26985,0
805,27018,0
806,27052,0
807,27086,0
808,27121,0
809,27153,0
810,27188,0
811,27220,0
812,27253,0
813,27287,0
814,27321,0
815,27354,0
816,27387,0
817,27422,0
818,27455,0
819,27489,0
820,27523,0
821,27555,0
822,27589,0
823,27624,0
824,27659,0
825,27689,0
826,27724,0
827,27757,0
828,27791,0
829,27825,0
830,27858,0
831,27890,0
832,27925,0
833,27959,0
834,27992,0
835,28027,0
836,28060,0
837,28093,0
838,28127,0
839,28160,0
840,28195,0
841,28228,0
842,28262,0
843,28294,0
844,28329,0
845,28364,0
846,28396,0
847,28429,0
848,28464,0
849,28498,0
850,28531,0
851,28565,0
852,28597,0
853,28631,0
854,28666,0
855,28698,0
856,28733,0
857,28766,0
858,28799,0
859,28833,0
860,28867,0
861,28900,0
862,28934,0
863,28968,0
864,29000,0
865,29034,0
866,29068,0
867,29102,0
868,29135,0
869,29168,0
870,29202,0
871,29235,0
872,29268,0
873,29303,0
874,29336,0
875,29369,0
876,29402,0
877,29437,0
878,29472,0
879,29503,0
880,29536,0
881,29571,0
882,29603,0
883,29637,0
884,29671,0
885,29704,0
886,29738,0
887,29773,0
888,29805,0
889,29839,0
890,29873,0
891,29905,0
892,29938,0
893,29974,0
894,30006,0
895,30041,0
896,30074,0
897,30107,0
898,30140,0
899,30175,0
900,30208,0
901,30241,0
902,30275,0
903,30309,0
904,30342,0
905,30376,0
906,30410,0
907,30443,0
908,30478,0
909,30512,0
910,30545,0
911,30578,0
912,30613,0
913,30645,0
914,30679,0
915,30714,0
916,30746,0
917,30781,0
918,30814,0
919,30847,0
920,30882,0
921,30915,0
922,30946,0
923,30983,0
924,31016,0
925,31049,0
926,31084,0
927,31116,0
928,31149,0
929,31183,0
930,31218,0
931,31251,0
932,31285,0
933,31317,0
934,31352,0
935,31385,0
936,31418,0
937,31451,0
938,31485,0
939,31518,0
940,31552,0
941,31585,0
942,31622,0
943,31652,0
944,31685,0
945,31720,0
946,31754,0
947,31785,0
948,31821,0
